step,examples,loss,train_seconds,elapsed_seconds,sample_index_hash
14,56,1.337941288948059,1.2466508706565946,1.2468187920749187,d244fe0fa61137340ae903cfec228c32d92f458a22ca43da42d49e70483842a5
15,60,1.3532501459121704,1.3421525366138667,1.342333500040695,e55ef865ec02c568fb76ae7e7ea7d90890ef8700062bdcddfc8f6e61cd9c167a
16,64,1.3444113731384277,1.4310267865657806,1.4312177919782698,5ad8916430f8c9441694c2d76ca818757a3712741a4f4303a659058c95542435
17,68,1.3468022346496582,1.5191168705932796,1.5193186670076102,0e168be76018ecec6c083d27771177938ccb0156a833c2962d63ac02741191f9
18,72,1.3256601095199585,1.6077429535798728,1.6079570420552045,15bc9221ab002ac4281e3ac2041fc0b24319ba470dd98ca868291a78a4c42f0b
19,76,1.3360135555267334,1.6945350376190618,1.6947599590057507,9d5fb7729072b8158db9009e1a5d7b9e65450c2244243edb9f1b959aa6966204
20,80,1.3169193267822266,1.783497912576422,1.783732166979462,22c753cd2445ca89eb3b914498e9bc0d422d533fb2ab56386a5a4afff9933d72
21,84,1.3051141500473022,1.8724262876203284,1.8726704170694575,e50982e8db6802c704d7569a3b8f9eb4e3c6c5e72cc496dfb2942c17caf08257
22,88,1.3331295251846313,1.9593407876091078,1.959597292006947,3b573629e27ba62eca6033dd6500c5b6307c68ff662b9275100a10f1edf602b9
23,92,1.3160051107406616,2.0471972465747967,2.0474660000763834,2acdfdd29d8b11abdbd11bcb191820483bb8b88d61be1dd308429ed7c31a3a7d
24,96,1.2930840253829956,2.134653412620537,2.1349310419755057,3a95d15082499e8de3623a0950107bf1c1dc33ddd2411efffb4217ca3e80ebec
25,100,1.2992198467254639,2.2213305375771597,2.221618541982025,c09e256a40333f377b2ae30cd820d4a3a8a4c81ba6e83c37cbe72e9c78f08efd
26,104,1.2991421222686768,2.3150492035783827,2.3153485420625657,75a4e6eae87cdf4e445266e1931edfcb7870cdc160dbbdfbe6df9e269b169d9e
27,108,1.2737592458724976,2.4043450786266476,2.404655124992132,477d1ca138b2af113b1389f49c1644bc74264473164a8967207ff9da92e4e1b8
28,112,1.2576767206192017,2.4934017036575824,2.493722334038466,7ec299005f9abb0ae1620190261461b09a9983bb95675b6a0237c9a8f9ab6906
29,116,1.2466259002685547,2.5828729117056355,2.583205334027298,b0bb66856d021230f03a5da6c807b20a8c6bfd3b85f0a9e129dc9567f037deba
30,120,1.223016381263733,2.6734211206203327,2.6737657920457423,db21ad4bdd1554aaa85df22e03135aff6ccf8816dfb7b3b7c9e5c088e05dc3d8
31,124,1.204013466835022,2.7642811625264585,2.7646345840767026,5295379f80ec022c222ee0d76a1416b771ba7ae513b271ebe4c56b8b5604053b
32,128,1.1936246156692505,2.853956162580289,2.854320166981779,f605655e1be3e902c90f7276c05ca83f5f5780d55d0dd13cc28a4fb449064259
33,132,1.185465931892395,2.943817287683487,2.9441898750374094,e6d98ec00503454e837fc68966b1b4944bea00b3d686d05142ac869c202b4c11
34,136,1.1493139266967773,3.032486912677996,3.032869875081815,7e306f1027332327499a07a3fc0c802d100bef3d2d671286b9aa5c732a65ab1e
35,140,1.169916033744812,3.123994704685174,3.1243882920825854,1170f58909bb57a4bfd4105820e1740514cea78e570b1bd71d101fa9f6a6038f
36,144,1.077701449394226,3.2139863716438413,3.2143895840272307,8fd1e60f5997218c67461414d8c98427bd5f961cd7724b8332467dc22317f4da
37,148,1.1045435667037964,3.3043236635858193,3.3047351670684293,1b2aae47d0464426b5c45657588c2127e6877ba9b0b7f6d3c637518f6f3c8a8d
38,152,1.1399637460708618,3.3978630385827273,3.398283875081688,e7dcd29018f569e6a3abf4e816ca648dbc114723942bc6398555f8154b32189e
39,156,1.1699994802474976,3.485859372536652,3.4862895420519635,fc1c7dd97e7ce7414b462681a0faef43de0a58b7b29e7b9cedd5529c727524ac
40,160,1.1224710941314697,3.573383997543715,3.5738251250004396,121527f308f94ad8b2cd3068b0da077e00f665448bd9e44793e0050c0d2bfb88
41,164,1.064298391342163,3.6636754135834053,3.6641256670700386,3f881afb30451eba7dde696504fc96c60994481928b195dcbe22e2283444962c
42,168,1.072437047958374,3.7529812045395374,3.7534430840751156,a39e10d61cb6a11a932ac5f76b49e6a45dca3a08d7acac29166f2e28285b7641
